itemID,rating,userID,timestamp
B000UW21A0,3,A1C3M9XNHHZ43R,1258070400
B000UW21A0,5,ADPIMPRLTKBS5,1204934400
B000UXOHOW,5,AN0N05A9LIJEQ,1204588800
B000UZVL58,5,A8NHN9UPML858,1221868800
B000V1OUVI,2,A2LZ1CHM2JAU3S,1447632000
B000V4XC1O,3,ADTB1XUHOW93U,1231459200
B000V7889C,5,A1X4WILECBOH50,1407715200
B000V8G1CC,5,A2PET0NLXG91BQ,1431216000
B000VA5Y1Y,5,A17BKTSXJ30VJM,1407974400
B000VB800A,5,A39X48Z3LGLCDB,1240012800
B000VBIGJU,5,A1WM97HIZTKY62,1205971200
B000VIPJ0W,5,A3F43PAJZLOE3I,1229299200
B000VJRU44,5,A2PSEMWT9TR272,1384732800
B000VJRU44,5,A3PXYFZHK0OYYU,1234569600
B000VJTJNE,5,A2DSMJXZJVQDFF,1231372800
B000VJRU44,1,A2UB61I6IME2VO,1212192000
B000VM0NKY,3,A14ET1IZB8N855,1204329600
B000VOE466,1,AIFIR7HW14ONC,1226620800
B000VRCNLG,1,A1AL9R7KUE049Y,1328227200
B000VSEF52,5,ALKRQ6MJ492YM,1336953600
B000VSBKCI,5,AKN754MGTTQOP,1226188800
B000VTQ3LU,5,A2KLHTRV13YYS8,1431648000
B000VTQ3LU,2,A16V7WPBZCKS41,1389225600
B000VTQ3LU,5,A2997STN5KXS88,1223337600
B000VXF3HQ,2,A1H4KGCID2M1U3,1209254400
B000W5Y49G,3,AROWZGGO4VTJU,1389225600
B000W5Y49G,4,A226H3K2Q7FH4V,1199664000
B000W8ZSJ8,4,A2YJ6K9V1C3QZA,1204848000
B000WCCURW,3,A3J4IM04W99U3O,1219881600
B000WCQWR6,2,A19871X5QIVWF,1414540800
B000RF7164,3,A1CPSC0REF4IFD,1454198400
B000WE52DE,4,A310KWDOKV0ZPC,1398297600
B000WEQL02,5,A3396W9T1HOQBP,1394841600
B000WINB56,1,A1N951GGFYW4YM,1239840000
B000WMEEAI,4,A1Q7Y9K8I94OYX,1215907200
B000WMEEC6,4,A3C9B3PZL9628F,1357862400
B000WMEEAI,4,A2XBZVA058G7U9,1228176000
B000WMEEB2,5,A2OR09N5HH20PY,1256774400
B000WMEEBC,4,A2J07VR1GYX2XF,1295568000
B000WOG8N2,5,A2SI7N7R7QS3QZ,1353715200
B000WPXQSQ,5,A3DE438TF1A958,1450656000
B000WQWPOQ,5,A2I9JJWDEO16RT,1363478400
B000WRZTAC,5,A2AM2BDK7OVJ7J,1210723200
B000WSE2WM,5,A1PIMVPZAD6X4V,1385337600
B000WSE2WM,4,A1JRB7TQZZEZXV,1216598400
B000X1PE16,5,A329UD6AW15LW1,1403395200
B000X1PE16,5,A3KO6FVTKUTG4S,1231718400
B000X1TC0U,5,A29ZRZDBF0VITQ,1405382400
B000X1TC0U,4,A3AVVH342UQC0B,1268006400
B000X1TC0U,4,A1I00Z6AJN36WV,1224288000
B000X25GW2,4,A2N60VDBR10N18,1201132800
B000X25GWW,5,A21B8AV7E3MPXE,1294704000
B000X2DP8O,3,A15DSDXS2YW9V4,1356307200
B000X2RKOO,4,A2Y6OA870YN6TM,1447459200
B000X2RKOO,5,A1798SYP2E2KY1,1295568000
B000X37732,5,A1BY9AHASQAL2G,1429228800
B000X37732,5,A1U40EMGXYYN2F,1355270400
B000X8EYQU,5,ARASMD17H0WEZ,1301961600
B000X9FV5M,4,A2U7SSQPQLCICI,1231200000
B000XGJH1O,1,A3GWIK1M1B31I,1510272000
B000XGJH1O,5,A12FLGFSDIIL8V,1202342400
B000XJNTPG,3,A2QHS1ZCIQOL7E,1332892800
B000XJNTNS,5,A32HCKE5QKM2I5,1430956800
B000XJNTNS,5,A32KQFFNR0BKOM,1340323200
B000XJNTNS,5,AI7RUSFEYUG0F,1275350400
B000XJO7A2,5,A289MOPXWZ0Z6O,1290470400
B000XJO78Y,2,A3D7CZZF99WAQ6,1246924800
B000XJLQ24,4,A2EIN05K3AQF33,1429488000
B000XJLQ24,5,A2EFCFI3RDB5D5,1257206400
B000Y5DTJK,3,ADKHRF89F20BG,1310342400
B000YDIA78,2,A1GUJV2MY87Q9,1200787200
B000YFOGS8,5,A2WLX6I9X12FMP,1220832000
B000YJCANM,2,A3FAAL0I6OS1TZ,1278720000
B000YUYNTK,1,AO9DI9XIIMY5A,1201564800
B000Z7G77S,5,A20BW1DMQH1AHB,1420416000
B000Z9A95M,4,A3F2VVIQIY6U64,1317600000
B000ZETR5K,5,A2WTUHFP5AQQSA,1304121600
B000ZJVDA2,5,AK4Y6J8GEM0XB,1204588800
B000ZK6950,5,A5MH30Q68FM8R,1424563200
B000ZK6950,5,A3AV9MQ8SUE6PF,1252886400
B000ZK7ZOE,5,A1TY4TRLA4QK5Y,1243296000
B000ZK7ZOE,5,A18T1BKNDSBWGN,1334707200
B000ZK7ZOE,5,A2CWTJ4Z8TBKS2,1274054400
B000ZK7ZK8,5,A2VHD3VKSE32UU,1258070400
B000ZK7ZK8,3,A32HI33O0S1XSB,1245196800
B000ZK696O,5,A3BKQ8ZY6KI8PV,1213488000
B000ZK9QD2,2,A20IODXCIIE4PO,1336176000
B000ZK9QD2,3,A318YMWV6R5DNT,1227225600
B000ZKBJXM,5,AVO7NVBXW645I,1398816000
B000ZKA0J6,4,AAYMI6V9KO7HN,1370044800
B000ZKA0J6,5,A21B72Y095ORNQ,1356134400
B000ZK7ZMQ,5,A1GKRGWS2XPXPT,1447804800
B000ZK9QCS,5,A2KY06SHPV07IT,1394755200
B000ZKA0J6,4,A3SU2ML3NDJSNZ,1316736000
B000ZKBJY6,3,A21ILC74IUXA8Y,1366243200
B000ZKBJY6,5,ARMX5Q113AGLZ,1229040000
B000ZKDOV2,5,A3G4BFD7FN8VF1,1223942400
B000ZK9QCS,5,A3M4198B3V9QQA,1272412800
B000ZKDOV2,5,A2W3JMA1P62IXL,1239753600
B000ZK9QCS,5,AF54ZDKLD5JGE,1268956800
B000ZKDOVW,5,A2NHT63B5QOG10,1384819200
B000ZKA0J6,5,A3LVYCJIESGEZB,1280188800
B000ZKA0KA,3,A37KAUN3Q2765G,1224201600
B000ZK698C,3,A2K9BFRX8DL0K5,1282780800
B00104KJ4C,4,A35698SZOE5PTZ,1427760000
B00104KJ4M,5,A16MELC0WCMA05,1419033600
B00104KCF8,5,A10XFGLY28S63W,1359331200
B00109KMOO,3,A2LGE1D46911S2,1307404800
B0010AYJXI,5,A328N302OQLHE1,1391126400
B0010AYJXI,3,AOYGPHW4YMYEO,1278374400
B0010EF0UK,5,A2FWCTK33RS06K,1353283200
B0010EI6T2,5,A30VZC6IZ1OFWR,1236729600
B0010HOZNK,5,A1DW4DLMGIDNL1,1215475200
B0010YOQJQ,1,A1O0YC1DVPZBMC,1410048000
B0010YOQJG,3,A3SLLU4AVF95QA,1214524800
B00111SFEU,5,AZ0B68DJYJQKH,1434499200
B00113NYJE,1,A1Q15GO6XJUGM0,1214524800
B00113JSCG,1,A2NQIWU4HK7NDO,1311811200
B00114XU5Q,4,A39VGKFDWUWW9P,1285113600
B00117UVA0,5,A3AJPJF4MT1O3Q,1463011200
B0011BE3KA,4,A1XKLVXXDMS8TP,1205452800
B0011E4J7O,3,A2TUWV3I6AYFH9,1438387200
B0011E4J2Y,5,A2NH3W8JDDKQUI,1414454400
B0011E82F4,1,A1CW4X16E7U0RA,1451779200
B0011V2HR6,5,A1IJYX0EISH161,1265328000
B00124MW36,5,A3E6DCV7JG651G,1451952000
B00127VDVK,1,A23MCAJ51T53H7,1264204800
B0012DPHKW,5,AJ2K0TOX7XW01,1320796800
B0012J25GK,3,A74TA8X5YQ7NE,1205539200
B0012N3T3Y,5,A274KX69IBODXM,1386547200
B0012N3T3Y,1,A11G5FN9FTO6RG,1230422400
B0012N746W,5,A3TX6N8CGH5TT3,1407456000
B0012N5MIO,5,A1JR10J0VLGAMY,1395964800
B0012N5MIO,5,A15LG7HS4WKKKS,1237161600
B0012N5EQE,3,A10X0JN8KTK89H,1231459200
B0012N94WO,5,A14VTLEY5D2EIX,1408838400
B0012N2AB6,3,A26Q41Q03MQK7U,1326758400
B0012N94WO,2,A2BAWLYA43PJYN,1295913600
B0012N94WO,5,A3MLR8MDP5RXGE,1239148800
B0012NAPNQ,5,A1EARN5PUVIF1S,1401840000
B0012NWBH4,4,A29V41KA8GG6HJ,1417564800
B0012RCNUA,4,APW72P4COWTBK,1211760000
B0012V7S92,5,ATKRTWOL8EHA4,1246320000
B00130387I,5,AHCA5QJLB0KGU,1215043200
B00134G3AS,5,A12F1L7VJP13W,1387584000
B00136MBHA,5,A182VTJIIEVM37,1363392000
B001383L2W,5,A1AY2H3UXEBSJD,1351209600
B00139U8TU,4,AH32BK6OVLY93,1236124800
B0013B30SY,5,AJNU3VZT84DF7,1360108800
B0013B30SE,5,AVFS965I5T9LU,1441843200
B0013E9HP6,4,AL953NY0I9E1Q,1425081600
B0013EF17O,5,AG26KTDIMS9MO,1375142400
B0013G0XYI,4,A1A6C5KIOBMQ2P,1236556800
B0013LT1K0,2,A1M3UCO4E9UDG6,1233878400
B0013LTP4W,4,AJKWF4W7QD4NS,1211241600
B0013OM528,1,A12WGYO7E6ZIY4,1330732800
B0013OL0BK,5,A2ZIKSVEKM97VV,1364083200
B0013RATNM,5,A2OGE7Q0N371GI,1354492800
B0013RC1W4,3,A3RQZ1J5F5G104,1289692800
B0013ZAM22,3,A3L0S24WRNLIJ9,1294272000
B0013ZGPV4,5,A34WR1M9UT3KDV,1214697600
B00140P9BA,5,A17B6MZSX9YU5N,1358121600
B00140P9BA,1,A13EQE9EY2ET93,1248220800
B00140R0XK,5,ANMCXEL3A1B39,1342828800
B001444IN6,5,A2FK8ZI1LFZPAW,1357430400
B00149IL9I,5,A2DEPPDG1AP1LE,1260835200
B00149MEWI,5,A255MXHDBDAUWO,1268265600
B00149MEVY,5,AUF9S8WC06WPG,1368403200
B00149NCYW,2,A20MG63E0I8H6B,1242086400
B00149ND28,1,A15LG7HS4WKKKS,1245024000
B00149ILCK,5,AQ1PL3YIZ89NQ,1420761600
B00149Y1WE,5,A38IEZF0P3ZUQJ,1208304000
B0014CN2H6,4,A2QHS1ZCIQOL7E,1332892800
B0014ET6EM,3,A3IDBWT605PTL7,1224633600
B0014G98WA,5,A25MU1VSKHWO71,1383868800
B0014ULQDA,5,A7W488RPIGQFZ,1360195200
B0014ULQB2,5,A3BQ50QZP04SKA,1245888000
B0014X7SQ6,5,ACRI4UIYTL757,1463097600
B0014X7SQ6,5,A3JSROIZ1SFTS,1220486400
B0015AARJI,4,A50QDH75CHUZC,1494892800
B0015AARJI,5,A177VJDZ4F1B6G,1465344000
B0015ACX3Q,2,A3INQ5LTGI1OWF,1488931200
B0015ACX3Q,4,AD4NVE1K5FC7V,1332547200
B0015A8RQ8,5,A1HECH0P9H82HR,1425340800
B0015HZLVA,5,A2YKRLLZNJ3Q8P,1422144000
B0015HZLVA,5,AD72JX34ADM8H,1354492800
B0015HZLUQ,5,A3JZBDJB44D04S,1233360000
B0015IXKSK,4,A18Z6TCBW5HZK2,1438473600
B0015MMN6G,5,A15PUBCS4N4G60,1384128000
B000V5ZAZE,5,A347KF6CEMD2CK,1185062400
B0015RWPWS,4,A1QWYAWB1DRSQF,1212451200
B00160PA4E,3,A37QUT4L7E6GPQ,1228003200
B00163ROMW,5,A4LX7CPP9I1EN,1411689600
B00163LW7K,4,A2MCP2MTSKON9O,1332979200
B00166N6SA,5,A133H65E63OLH9,1421539200
B00166N6SA,4,A1WDWB0WG4F4ND,1251417600
B00168ESPI,5,A2ITO3FAJJ327I,1438214400
B00168PFFK,5,AU4OCIIJAUK6H,1367798400
B0016B28WU,5,AELH7NYELYB2D,1426204800
B0016B28WU,5,A3N3CFHTR860I,1264982400
B0016B28Y8,5,A253B8ZKD3XUPL,1415577600
B0016B28Y8,5,A3NGWXOC1VY4YY,1234483200
B0016BVYA2,5,A2E1SKRNEJY54I,1440892800
B0016BVYA2,4,ACZG72OQHLMY6,1317427200
B0016BVY7U,1,A2EKDG4J7JNACA,1233273600
B0016BVYAM,5,A3VMRFBTYGZUUP,1391990400
B0016BVY8O,4,A2BY8WYJU1MNU5,1255219200
B0016C3260,5,A3QPYNJUAVXKG4,1399420800
B0016C3260,5,A15LG7HS4WKKKS,1237161600
B0016GABR4,5,A1T9GFM7SR06DA,1329868800
B0016GC9D8,4,AM3WXFBRFT2TW,1276732800
B0016JX2HW,5,A2JV1KOL0EHD8W,1382400000
B0016N4A7E,4,AXOZYSN7AAO5R,1273104000
B0016NRS8M,1,AH5T2YTC57GFQ,1414195200
B0016O7RG4,5,A3DHY9B1HLQ582,1315526400
B0016Q0H6O,4,A3JFNRRHJKS2PV,1285545600
B0016QCCG2,4,A5PHE5J9AVTWD,1372204800
B0016Y9Q5O,3,AU3AWY2CQEKW,1237334400
B00170BV6E,3,A3T4OHEAHOJ700,1225756800
B00175GC4U,3,AA8KSECC6TYM0,1251504000
B00178630A,5,A3UO6FHPVCFY7Z,1424390400
B00178630A,5,A17KSYEPVY0TT8,1380672000
B00178630A,4,A9UH6SKH53ZXP,1351987200
B00178630A,2,A3QRL4VEQLL2OP,1344816000
B00178630A,2,A15HI1GKYHP609,1339891200
B00178630A,2,A3KFPY78H49K8Z,1337817600
B00178630A,1,A2VG6JQ4A2JQTY,1337212800
B0017AJMX8,5,A2EGK0YRDF4ZZB,1214611200
B0017HQDUG,3,A1VF7PTOE8CKA5,1411603200
B0017HW5LM,1,A39W3263A9HCMN,1250208000
B0017HGHF2,4,A26HF1U7L69ME,1268611200
B0017HPE6K,3,A1M5VUXGSEODGZ,1294272000
B0017KGG0K,5,A1OD5PIT52BXQY,1359244800
B0017KIBAI,5,A21P2TV5Y8G6V,1408233600
B0017O5PWG,4,A2LNJ9MDU98Y3C,1483142400
B0017Q4DGI,5,AN68UX2JWLCTZ,1466208000
B0017Q4DGI,5,A2AWS633WWTXFX,1365206400
B0017QFMJU,5,A1YQP908RWS38S,1428710400
B0017WHQ34,3,A31D7HWRVMW1S9,1324512000
B0017ZDGWG,5,A2M8WDJE8DBOGN,1462752000
B0017ZDGWG,5,A25F1L95475OGS,1227398400
B0017ZIIK6,4,A13XK0I6M2B2GC,1414368000
B0017ZIIK6,3,A2395X8H3WI8WU,1342483200
B001811BUI,5,A29HK6WB9W14ZV,1454544000
B000VJRU44,5,A12PARLND6N3P8,1444953600
B000VJRU44,5,A28QXVD373YMGK,1238112000
B000VJTJNE,5,A20D1GC48GWNE4,1259280000
B000VJRU44,5,A3QQGPI3CTV9SX,1214784000
B000VL4J9Q,2,A3R2NGR8L9CA3P,1278806400
B000VOE466,5,A1SSW124T96VT0,1378425600
B000VRCNLG,5,A247C8215VLDOC,1407974400
B000VSEF52,5,A2ZI8JANNDSTV,1432166400
B000VSEC14,1,A1L0JHQ8N4MLZ,1255392000
B000VTQ3LU,5,A342J6XSUKP9NG,1453334400
B000VTQ3LU,5,A21ANF0SQWUHR7,1408060800
B000VTQ3LU,5,A2WKCXU87V2YEZ,1288483200
B000VVEMXY,5,A36LLCU6QHRCWH,1338508800
B000W2MX42,5,AN81JUYW2SL24,1227398400
B000W5RBQE,5,A2OM77OVT83L37,1353196800
B000W6TFRG,4,A39OUJ52Y04A2Q,1211155200
B000WCCURW,3,A18DTIHHITNLNC,1347235200
B000WCN7G0,1,A2KG9B8ZLVX3YH,1222214400
B000WCT1KQ,1,AE0ES9IJR84VC,1211241600
B000WDUGB8,3,A35IUYEXFGDL5G,1429401600
B000WEQL02,5,ADFH730MKSK03,1475193600
B000WINB56,5,A19SE2ZAH016LT,1201219200
B000WJFZEA,5,A1VM9FJWECY5MP,1234224000
B000WMEEB2,5,A2AX8PONLICMMF,1404432000
B000WMEEAI,4,A1YASLALDPHHJ7,1261094400
B000WMEEB2,5,AWESA6PFV7V3W,1259020800
B000WMEEBC,5,A2P0BYFDQQIPIC,1411084800
B000WON6XW,4,A1MLH1V0ZB4QOE,1362960000
B000WQ3838,5,A105S56ODHGJEK,1226361600
B000WQ4KHQ,4,A14JRGWMW7R16S,1256083200
B000WQZ7WS,5,A1R03JPGVO0CT2,1204934400
B000WSE2WM,1,A15QA95CCXW0KV,1416873600
B000WSE2WM,4,A2FSF0MB4HN324,1239494400
B000X1PE16,5,A3EJYJC25OJVKK,1469232000
B000X1PE16,5,A1YS02UZZGRDCT,1258848000
B000X1TC0U,4,A21ZJLP77JJTX6,1453248000
B000X1TC0U,5,A22Y508U2QOLZ9,1294790400
B000X1TC0U,5,A3GT48KRIDVJ2J,1226361600
B000X25GW2,4,A1B5U8XX52YYOO,1229644800
B000X25GX6,1,A1G4CIDT9K7I8X,1292889600
B000X2DP8O,5,A1O7AIZQWVUZCU,1441497600
B000X2SGRY,4,A2LGKIBQB0K1KC,1231632000
B000X2RKOO,2,A2XX2A4OJCDNLZ,1350000000
B000X2TZY2,4,A3EVHBOSCT1N3Q,1213747200
B000X37732,5,AH1LLQSWJVY2B,1375920000
B000X8EYQU,5,A3H090XL78XF3R,1107820800
B000X9FV5M,4,A39WHO4IRMWEF1,1260921600
B000X9FV5M,1,AV94X3NN0VKYX,1224633600
B000XGJH1O,5,A2B436QRT8YJ4L,1209945600
B000XJNTPG,5,A3VH9Y95S1RVPC,1439164800
B000XJNTPG,4,A1HT77RF41X9E3,1255737600
B000XJNTNS,5,A28RTSJ7FKD99W,1369958400
B000XJS00K,4,A38DQCCC64K4W,1253145600
B000XJNTNS,5,A3NPETMZXGIG65,1257292800
B000XJNTQ0,4,A2W4TR6A59RY2R,1253059200
B000XJNTNS,5,A8KJS2P6E5DCB,1213574400
B000XJNTNS,5,A2M1R62VDEI7QY,1209340800
B000XYUVAC,4,A1J1T4CJU3FZGH,1410048000
B000YDIA78,5,AGQKGEQN6GECV,1310601600
B000YED3F6,5,A2CMTNUHW3TND2,1370217600
B000YJ3TR8,1,AA5TINW2RJ195,1405382400
B000YSJRFC,2,A3JW6YY6DDUGLR,1217116800
B000Z3Z8ZO,4,A1EYPHG1ASDZDE,1354752000
B000Z9A95M,1,A1N0EVG4N1OPKA,1383436800
B000ZEX9OU,1,A2IAGBPX84UY7D,1410825600
B000ZJVDA2,5,AT7QS0WL0BBZS,1254355200
B000ZK6950,5,A3B0Y1H72LE87I,1475107200
B000ZK6950,3,A3HN7D7HEQGM1R,1295654400
B000ZK7ZOY,5,A3OND36Q71G76D,1250121600
B000ZK7ZOE,3,ABWSGP1O85576,1378080000
B000ZK7ZK8,5,A3L56CI1MHDZJV,1434499200
B000ZK7ZK8,5,A2R399SJMEVVTR,1283644800
B000ZK696O,5,A3C8IUK92R6137,1277942400
B000ZK9QD2,5,A3DW28SXI2BZA0,1487376000
B000ZK9QD2,5,A2ZVAH2TDZUJME,1405814400
B000ZK9QD2,2,A3JTGL6JA0COF0,1230163200
B000ZK9QBO,3,AEOPJVBT9OLUQ,1247184000
B000ZKA0J6,4,A3QXJDENZ9DGFU,1390694400
B000ZKBJXC,5,ASQVS4110E1GF,1456358400
B000ZKBJXC,2,AR00NS8HUD13Y,1250640000
B000ZK9QCS,4,A1GJ53DFADIAOR,1405468800
B000ZK9QCS,4,A3RN5W5IWPMKHD,1379376000
B000ZK9QCS,5,A1ZTSV4IDULSP0,1356393600
B000ZK9QCS,5,ATQQO9M4HC58F,1321747200
B000ZKA0J6,5,A3D0HMC6RQT0N0,1285286400
B000ZK9QCS,4,A2324TEM3MIUG5,1273363200
B000ZKDOV2,4,A26YMENFG27TSE,1303603200
B000ZK9QCS,5,A35GBIY3OJ6V3F,1269561600
B000ZKDOVW,2,A3FSZN6ZHIGI2H,1451347200
B000ZKA0J6,1,A26SNFYWFPNOJX,1280188800
B000ZKA0KA,4,A1108290OI2D06,1239408000
B000ZK698C,4,A1ML0GUB02JMQ4,1316649600
B00104KJ42,1,A2F37F4NBB4JWS,1445817600
B00104KJ4M,5,A1EHSUA0S2F6GP,1474588800
B00104KJ4M,5,A2UOCOA42K1HD,1215043200
B00104KJ4W,5,A12BL8PMLAG5HX,1204243200
B0010AYJXI,5,A2RD8AHJTLIMZY,1452643200
B0010AYJXI,3,ALT8OCGC2LVQ9,1296518400
B0010B49IW,5,A82HDHO6IJWRE,1370217600
B0010EI6T2,1,A3TFO70EJ9L2X3,1406851200
B0010EK3SE,5,A2M3QRVIN21VE0,1278115200
B0010YI8IQ,4,A3H8OZ65DG4Y4V,1303689600
B0010YOQJQ,5,A1RJ50R3AB7T12,1212796800
B00111SFEU,2,A11TJZ10CZK5T5,1496016000
B00111SFEU,5,AU3W40V68JIUY,1220659200
B00113T0VA,5,A8GQ7G2HRJMES,1227484800
B00114XU6K,2,A3CO13M92U5U1M,1212192000
B00116R70I,5,AFSQKIJX4S78V,1427414400
B00118T6FU,2,A318XCEVN8WVOO,1234396800
B0011E4J7O,1,A3426LC8C6MRS7,1478304000
B0011E4J7O,5,A3CFSVVSZ9M2PS,1383004800
B0011E4J2Y,5,A1RTSVWEXMKAR1,1326153600
B0011TTQLS,2,A1UZ3GLMF6F1BY,1222732800
B001231II2,5,ANCD44O11Q8VO,1382918400
B00127VDWY,5,AJN24TVEGZEI4,1317600000
B0012DS470,1,ALOX44SRTSYFJ,1214438400
B0012IWRC8,5,A2DBAMGJZYH6NI,1381881600
B0012N3T3Y,5,ACTNPMHQ0TK1P,1461628800
B0012N3T3Y,2,A1SHSOJRHEBL92,1242345600
B0012N3ZXS,5,AIUEH7RQSMBQ8,1443744000
B0012N3ZXS,5,A3IY4WZD394BF1,1263081600
B0012N5MIO,5,AURQTR6LF0WYS,1266883200
B0012N5EQE,4,A7NJVEL9E3L0H,1406419200
B0012N94WO,4,A2RIVENGYZEDFW,1422403200
B0012N5MUC,3,A2HOVLTY6JIQS1,1227657600
B0012N94WO,4,ALHMSLL3W76CV,1329350400
B0012N94WO,4,A1OZEX6BNJEDBM,1247875200
B0012NAPNQ,2,A2BFS4LS7VA35T,1470355200
B0012NAPNQ,5,AQ9Q70N9I6ZKC,1271548800
B0012RCNTQ,5,A3UZSOWUQ5RAP5,1317254400
B0012S3X2Q,1,A2D8O4ANMAXKNX,1331164800
B00130AIQM,5,AX8CY1WBER714,1420416000
B00130388W,5,A1SGRDN6YYHU20,1271462400
B00136MBHA,4,A34UJHS0FC7TIL,1412380800
B001383L36,4,A1517YRQMAVAGZ,1205971200
B001394H7Y,5,A32KJIZXWEFDUD,1209859200
B0013B30SY,5,A1JFXUCXT356UK,1410393600
B0013B30SY,2,ALHYZOBPNLN3Z,1213228800
B0013E9HP6,5,A3SA31EJDM4BO9,1454889600
B0013E9HP6,4,A3872Y2XH0YDX1,1374537600
B0013FOQ88,5,AW5PZHOXW1MJ8,1452729600
B0013KK808,5,A3CSRLMVQXJ8QY,1264377600
B0013LTP5Q,5,AL4SB31UAZLXL,1227571200
B0013OM528,4,AQ4WUSK6I7BY2,1404604800
B0013OL0BK,3,A2WSM6EEIA7CO1,1392854400
B0013RATNM,5,AOLVIXRW16GQ5,1390867200
B0013RC1W4,5,A3T5WEYZM9U30C,1394064000
B0013ZEMRS,5,A9CN4YIZY0FDR,1434758400
B0013ZEMUK,4,A2C9XCY2DBQJIP,1219017600
B00140P9G0,5,A2VVF5Q6JI0WIF,1329004800
B00140S21O,5,A2OTTBZWWA0U7V,1223856000
B00140P9BA,4,A388KXL9G45OKE,1212537600
B001444IN6,5,A27Y3E4SI6EYNU,1407110400
B00149IL9I,3,ACSEVXT6SHGTB,1362614400
B00149MEWI,5,A19AK11PIRD153,1417996800
B00149MEVY,5,A2LV3SX58MGLVO,1411344000
B00149PCAO,4,A26U0NEL77VL43,1284854400
B00149ND28,5,A5BP6KJMJEW7J,1297728000
B00149V3CU,5,A8IH0BK4C2D8K,1331424000
B0014A03CK,4,AZ1Z6EM4T09M8,1340668800
B0014CN2H6,3,A3TZSHXIHMYBFL,1408492800
B0014DHIL6,5,A2M04VQ2PUH97T,1441065600
B0014FMHDS,4,A1J1MTCRIMX37I,1304640000
B0014UGK8G,3,A30KP9DGAUZ07U,1367798400
B0014ULQB2,3,A3MS3IKEJQYTY0,1304208000
B0014WMFHY,1,A3BZRR02M7MH84,1263081600
B0014X7SQ6,5,A1H5XDZZQLFLFT,1302480000
B0015AARJI,5,A3FMBE93R508JD,1513900800
B0015AARJI,5,A7BU90FF7RUEX,1473033600
B0015AARJI,3,A12YZ76O8MEGH4,1443744000
B0015ACX3Q,5,A3P60OA6Q8YZAQ,1388880000
B0015AARJI,5,A2NN472IKB6GPU,1428192000
B0015HYPOO,5,A1VX2YNY9VRSII,1411948800
B0015HZLVK,3,A3V7JQUU5J1GRS,1316217600
B0015HZLUQ,5,A36D2JJR7KK5VL,1345507200
B0015HYPOO,4,A2OEESZREQDND8,1220400000
B0015MMN6G,5,A1STCVEN3BADZM,1426291200
B0015PHMFU,4,A143O9BK4WPQ9S,1315699200
B0015RWPWS,5,A24G9NCN1AL6YC,1403481600
B0015ZQFTY,1,A2039OVRJYCL5O,1233187200
B00163EWQI,5,AECWE4JHD6J43,1466467200
B00163ROMC,4,A1NSQHQ8OPA56J,1236556800
B00166N6SA,5,A3TGQ0Y8ILUGBP,1502755200
B00166N6SA,4,AZQ7O73EAS3VI,1294963200
B00166N6SA,2,A2ST1JUSO17I1,1243987200
B00168PFFK,5,A3HTBF1G37EDWS,1417737600
B0016B28WU,5,A3MRV7R21969GY,1464220800
B0016B28WU,5,A24WWT2W1M61AQ,1321747200
B0016B28Y8,5,A3W400E8PUFM0Y,1439510400
B0016B28Y8,3,ADHEQ1RBC67TV,1321142400
B0016BTNTQ,4,A3O1YS5QKLF6ST,1235088000
B0016BVYA2,5,A1117YI4NS0GXJ,1333843200
B0016BVY7U,2,A1B7GONTQOC52L,1269129600
B0016BVYA2,4,A2TTL970PJQB33,1265932800
B0016BVYAM,1,A250AXLRBVYKB4,1265846400
B0016C3260,5,A2WXBYRDBR3SEY,1426464000
B0016C3260,4,A2LY0XN3YFY2ON,1261267200
B0016G88RO,2,AEAHPQI8H9PJ7,1280793600
B0016GC9D8,4,A2YF4RYQWWEI4B,1356739200
B0016JX2HW,5,A15A0MOLDQJ2A2,1476403200
B0016N4A7E,5,A26QSIDI38BUJU,1422748800
B0016NM7BU,5,A3N4VTNFPMTHEF,1227052800
B0016NRS8M,2,AU6WGZ882Z57T,1313107200
B0016P58Y6,5,A2BXYGAKY8Q1ZE,1244505600
B0016Q4UJE,5,AWZXZL8P7UYON,1310169600
B0016PZYLS,1,A19EMVPAAW44OP,1259884800
B00170BV6E,4,A3M6TSEV71537G,1278979200
B00175GC3Q,4,A3FBTJCCNQXW2U,1280880000
B00178630A,5,A32BVF20RU1S5X,1436400000
B00178630A,5,AS0BP8HZ0OOWU,1395273600
B00178630A,3,A3BSJ8OT9IAYV5,1357689600
B00178631E,3,AU1XYVSTA5PKW,1365724800
B00178630A,1,A3OJJN8G8QDUF4,1340582400
B00178630A,5,A1H0MQL1BPXL2L,1338076800
B00178630A,1,A3TTKMUH9REXNH,1337299200
B00178TRLW,2,A21XLPNQHRTN05,1262995200
B0017HPE7E,4,A1AISPOIIHTHXX,1232409600
B0017HW5LM,4,A2W8RH6YUNXH83,1325376000
B0017HIIWW,3,A3I5D7MQ8T9SER,1263081600
B0017HPE6K,5,AFYFSDYWON4XP,1407715200
B0017K85HM,4,A3W4D8XOGLWUN5,1214697600
B0017KIBAI,5,AG26KTDIMS9MO,1417132800
B0017KCUEQ,5,A1U8K6WUX72I3,1229904000
B0017Q4DGI,5,A181IZR48MYTGO,1498953600
B0017Q4DGI,5,AIHLKI9BIQ4ZK,1408665600
B0017QFMJU,5,A2O3KH0DTYD64R,1481068800
B0017TFLBQ,5,A2JRAYYR3SQKO0,1355788800
